"Id","SalePrice"
1461,117998.122823529
1462,151542.809929986
1463,177653.982568271
1464,195140.934607326
1465,201209.255255286
1466,170472.741795905
1467,180840.660514876
1468,164142.513605589
1469,186655.685514448
1470,123143.893099946
1471,171187.956244985
1472,100703.795983474
1473,97010.3344559091
1474,141345.531667407
1475,111859.210654845
1476,347270.128090258
1477,255423.25086528
1478,311355.954813921
1479,305776.958244741
1480,502402.787356282
1481,334913.013989607
1482,217051.950430251
1483,170675.242674956
1484,167532.665514091
1485,194821.012935265
1486,191304.297255013
1487,346595.03102231
1488,233273.76748733
1489,190886.695823818
1490,233026.957148363
1491,194858.408743817
1492,92010.1321765
1493,200749.84279456
1494,304786.145769597
1495,282370.451064099
1496,228296.100104707
1497,174129.511219004
1498,186675.206757318
1499,164072.196477461
1500,159653.718129045
1501,178539.617252354
1502,157135.941055675
1503,315089.384154073
1504,247116.434120226
1505,227365.996556975
1506,189591.025383909
1507,237704.575722313
1508,189769.517315124
1509,156773.730025027
1510,142743.99113615
1511,158123.537208407
1512,167181.907307929
1513,140023.73421698
1514,154711.127707271
1515,183048.989005961
1516,147215.342913627
1517,165240.587494929
1518,129446.976068236
1519,207934.31950334
1520,127748.68845192
1521,129233.79337103
1522,175247.445429135
1523,110508.158903355
1524,112547.633205603
1525,117054.233957657
1526,110559.682543942
1527,112745.898236319
1528,132674.710587342
1529,153643.994244998
1530,203757.830427108
1531,124916.265383601
1532,100572.813405341
1533,143558.487857868
1534,121045.895211738
1535,134502.13128292
1536,108491.41885542
1537,63776.9316517708
1538,148044.228111608
1539,177199.580425689
1540,77269.0791292605
1541,131476.460589714
1542,134060.17010282
1543,167558.119226241
1544,89924.7711448505
1545,117618.456917074
1546,143594.262970264
1547,135419.478654421
1548,134275.635019374
1549,124671.635655459
1550,140029.682836591
1551,107220.867620739
1552,140662.510804286
1553,137508.309464706
1554,121230.338636409
1555,149054.31878852
1556,88529.5452988829
1557,100028.024527793
1558,106829.68163994
1559,82146.8524353864
1560,134484.93115159
1561,109264.797413965
1562,134395.381461618
1563,122662.900972548
1564,162784.405756319
1565,150680.403493342
1566,230094.018972264
1567,79898.8730247916
1568,244379.069743157
1569,127915.43589492
1570,141871.184001381
1571,110798.640805322
1572,130619.763625563
1573,231124.980423203
1574,115161.202254731
1575,239311.952350275
1576,254264.727498018
1577,182159.980624362
1578,143680.589911358
1579,143457.98783059
1580,196235.214628332
1581,169063.688311831
1582,129885.351242325
1583,289114.902567232
1584,220190.40049614
1585,141227.612610695
1586,83400.2430915396
1587,112548.807076949
1588,143216.654216792
1589,97096.4728802677
1590,130512.595944874
1591,92300.3290201559
1592,117000.308076233
1593,134866.579401677
1594,133043.88231996
1595,104183.121726349
1596,220438.990532592
1597,202309.711266687
1598,221436.568460415
1599,160894.267795668
1600,155078.323602398
1601,69220.0042986586
1602,112556.501307121
1603,73614.8896869843
1604,269216.918629834
1605,234403.989790786
1606,163440.650608043
1607,185799.602513571
1608,226520.410426208
1609,184142.576943161
1610,160789.423813669
1611,135733.055453771
1612,166619.414229624
1613,163525.05550189
1614,116607.669598713
1615,91406.0457964499
1616,81211.1026157905
1617,91625.3404088482
1618,135393.232882386
1619,144856.709256476
1620,146646.165840672
1621,131093.190727982
1622,146894.751736974
1623,262541.8979746
1624,204322.463572741
1625,116144.220828592
1626,169193.849087071
1627,189848.797577369
1628,270814.453396086
1629,182913.700013651
1630,340766.553163369
1631,240926.057066088
1632,246604.408787191
1633,186149.897060448
1634,190640.59351671
1635,176754.054099821
1636,156188.531599342
1637,196958.954867967
1638,187599.401354328
1639,178879.474975708
1640,239607.46118481
1641,174047.40444219
1642,247298.2212832
1643,230726.892678241
1644,239512.917364763
1645,223627.021342683
1646,165906.531201321
1647,157962.100430796
1648,127355.009577447
1649,145212.208960134
1650,117932.18797435
1651,123545.650900192
1652,101023.983001245
1653,103333.642659667
1654,145300.852333166
1655,134257.170420052
1656,141487.098330824
1657,149950.225253733
1658,153522.002650218
1659,123118.125466581
1660,158261.361986513
1661,451031.195833245
1662,375986.132967515
1663,357823.911611411
1664,607530.904008524
1665,297462.434340132
1666,310315.256111171
1667,335695.899232078
1668,328839.227080409
1669,303599.357739455
1670,335893.956178176
1671,268619.421931258
1672,416194.356452169
1673,302553.544130206
1674,248871.726694942
1675,199700.604465988
1676,196739.539141049
1677,217488.321868625
1678,462365.092287718
1679,382042.397270782
1680,303764.44426882
1681,239169.095994207
1682,322500.82001517
1683,198106.954993053
1684,181039.207486958
1685,176462.70271689
1686,173583.477428838
1687,168430.40639698
1688,188924.284674983
1689,192285.497613736
1690,200228.021654729
1691,195153.801631509
1692,256014.302688641
1693,176867.737373727
1694,188029.362820516
1695,174032.385379682
1696,283449.114753329
1697,178664.945801305
1698,345249.518166156
1699,338834.228237665
1700,259297.708647396
1701,268023.021629241
1702,241222.333910719
1703,248182.440860964
1704,269464.989619277
1705,243299.455744307
1706,217137.818943699
1707,208664.262970262
1708,202901.941774358
1709,258049.632065075
1710,220719.922662641
1711,276137.340166149
1712,254670.134576223
1713,265179.493909191
1714,215144.287846287
1715,214049.328450363
1716,178849.225458279
1717,184408.124414089
1718,141840.779474092
1719,209013.702641332
1720,232347.475889538
1721,155580.306450132
1722,120735.933162658
1723,149103.703524647
1724,201084.273712309
1725,243329.490249538
1726,190270.891586916
1727,154355.968136394
1728,175566.14114209
1729,170688.219331431
1730,147428.546281386
1731,120664.003012264
1732,128624.038237121
1733,112144.461110022
1734,122142.443138574
1735,126925.308529731
1736,106182.817219045
1737,307097.054179373
1738,256557.139764904
1739,233821.87430585
1740,205870.259339696
1741,185002.897524268
1742,172079.711209744
1743,182774.691668627
1744,318003.37027722
1745,205882.665766325
1746,183196.998317911
1747,227179.460756528
1748,224286.673861132
1749,140214.652701691
1750,117625.208851725
1751,252188.922660729
