"Id","SalePrice"
1461,121750.002683553
1462,153687.046123495
1463,181947.363251599
1464,201475.587894867
1465,198723.416329166
1466,171866.3571964
1467,185972.616747709
1468,164375.553182392
1469,195341.139150042
1470,122941.175607441
1471,180894.789878209
1472,100431.809724243
1473,98328.381736834
1474,144043.924973008
1475,113955.185011577
1476,366179.323257713
1477,255705.3443958
1478,295751.468314658
1479,285126.133749643
1480,531441.225169704
1481,334548.354137955
1482,207341.928032456
1483,175291.385393808
1484,160041.444029473
1485,186102.578956865
1486,194796.946884707
1487,322579.654768804
1488,239380.397732032
1489,198420.005194595
1490,236538.932017696
1491,191639.2778788
1492,89509.1196724322
1493,183280.622025105
1494,280900.006780187
1495,285768.922267175
1496,232866.661520673
1497,181277.092680173
1498,189009.261625987
1499,161799.291663729
1500,153995.769301481
1501,179593.122901877
1502,158749.331690435
1503,274599.079321255
1504,243588.80831549
1505,230706.266083966
1506,187197.4297291
1507,268840.996325448
1508,204178.396818321
1509,160058.204825222
1510,141769.742582695
1511,165429.387857969
1512,172542.064444754
1513,138620.231893475
1514,155920.413589719
1515,195569.820001462
1516,146274.05476846
1517,172963.758091409
1518,126588.933442074
1519,217592.438134561
1520,129199.035993416
1521,135659.094027774
1522,176532.085411989
1523,114757.166738907
1524,117734.330596975
1525,122744.031306953
1526,110269.701949999
1527,112570.563185764
1528,141347.218319052
1529,160663.328919251
1530,200967.211477874
1531,109342.795209772
1532,101836.453548065
1533,150816.285998765
1534,124039.753961828
1535,143619.484282618
1536,110031.82374379
1537,66217.2100375675
1538,140583.756947256
1539,194634.627614477
1540,81731.5341243912
1541,133925.020475422
1542,140822.053129786
1543,184525.43269757
1544,87744.4602722293
1545,120212.995961693
1546,136204.627132764
1547,130154.192716269
1548,139001.463422307
1549,125850.907064075
1550,133176.154819564
1551,109302.237466608
1552,137812.179329949
1553,140660.779337819
1554,119048.303114153
1555,156306.665126122
1556,84825.7793356562
1557,112719.941004767
1558,102313.442760762
1559,56960.9358924244
1560,126351.44143278
1561,123909.87619967
1562,135551.794286649
1563,121836.475734515
1564,167815.522371664
1565,148214.666938473
1566,239544.102516749
1567,79189.8942481657
1568,246227.519045927
1569,130075.748560018
1570,132715.561005488
1571,117910.122282986
1572,139429.879251651
1573,212301.197628798
1574,123402.545096993
1575,243169.897815081
1576,254053.155247956
1577,177226.71628889
1578,140355.566887623
1579,149820.724985107
1580,197971.433751683
1581,157694.484961096
1582,128457.911508344
1583,300790.59520202
1584,222026.698425498
1585,138585.208443921
1586,79806.8739073084
1587,99943.3022640947
1588,156550.34472362
1589,101348.199014902
1590,136347.533033876
1591,95320.9639909136
1592,118996.363474583
1593,125893.899942026
1594,140515.54995655
1595,107909.935988748
1596,226076.587931256
1597,198076.917686083
1598,229713.394999621
1599,160985.004110958
1600,149797.321429605
1601,73112.8622307835
1602,120055.99943318
1603,59109.6217565902
1604,253523.007530346
1605,239291.310245425
1606,164290.568801444
1607,195125.254598281
1608,205902.102512268
1609,183957.233746707
1610,153907.608219382
1611,136167.501262777
1612,170147.016982892
1613,168144.790285129
1614,115199.874212207
1615,88331.178001577
1616,80276.5860197066
1617,91212.9980057029
1618,137419.74899658
1619,141815.066798158
1620,165273.788921908
1621,140020.438950249
1622,141031.634750135
1623,262384.398116156
1624,206958.298141359
1625,121694.350032934
1626,167519.718065521
1627,196600.700489418
1628,279942.721825934
1629,177185.878901563
1630,374456.875374706
1631,223103.719040904
1632,243468.603010007
1633,172785.764578231
1634,186060.273521719
1635,174657.417364552
1636,155741.33152828
1637,212348.833025083
1638,172727.595502303
1639,185083.543305853
1640,256236.984151763
1641,182038.709575076
1642,250676.578399659
1643,211327.347343953
1644,233577.911285338
1645,235169.604555938
1646,162153.864538292
1647,160544.811399828
1648,126592.629201228
1649,143374.769241718
1650,117423.599264227
1651,124720.417211836
1652,101895.47624294
1653,103790.8397752
1654,148203.929842027
1655,133927.500315605
1656,138072.167593099
1657,149173.724126288
1658,145657.692667263
1659,123914.901049604
1660,157419.598862684
1661,470403.26286124
1662,418281.367217643
1663,373774.87749063
1664,699800.442285907
1665,301403.91703204
1666,341198.56991482
1667,373169.455500286
1668,337556.782589429
1669,301167.315263276
1670,342926.409901737
1671,271376.389176152
1672,457706.684454321
1673,296432.738190338
1674,243499.933283844
1675,199566.314554613
1676,192728.155154844
1677,219366.321178193
1678,489845.612243967
1679,403036.164330434
1680,322564.116151973
1681,237493.654592559
1682,315561.236421087
1683,193225.205361156
1684,176180.925281255
1685,174214.574258338
1686,167361.148381856
1687,172447.306902461
1688,189890.073561826
1689,194251.299590922
1690,196502.675703235
1691,186550.030009294
1692,247647.13575383
1693,171527.332869169
1694,183799.948382681
1695,171584.248679614
1696,264456.631223181
1697,178379.489791336
1698,362892.525162086
1699,319000.137299922
1700,253811.871966832
1701,263012.83866858
1702,252255.326943073
1703,248723.328176855
1704,280219.237596751
1705,225700.410110633
1706,187511.021174943
1707,211040.608589631
1708,201311.566638358
1709,264079.87422371
1710,214672.650335228
1711,260790.338558693
1712,256908.995059907
1713,287539.493464313
1714,227470.966459322
1715,211117.416721233
1716,182819.079565597
1717,177578.065326604
1718,141869.27872996
1719,211787.165587428
1720,246820.596647662
1721,152677.094396097
1722,120354.757313876
1723,147385.106281023
1724,203718.881047176
1725,235382.605854155
1726,185116.248357157
1727,149128.987371333
1728,159792.414517348
1729,167409.858048912
1730,150714.831937219
1731,115079.466353583
1732,126707.990248869
1733,113124.385136204
1734,114655.707629254
1735,119852.146957736
1736,102488.834488515
1737,329816.737682733
1738,245405.900108345
1739,242856.45360072
1740,215951.308104524
1741,192676.316819884
1742,175499.877053506
1743,184587.419750281
1744,324027.723645489
1745,212923.913098054
1746,191131.963754471
1747,229933.058579028
1748,226228.042473582
1749,142038.616580675
1750,125740.069798085
1751,252119.72411973
1752,118220.690773561
1753,145962.210162415
1754,198585.598748842
1755,160792.185337169
1756,126401.595222916
1757,122332.519648673
1758,143106.490794423
1759,159994.251244049
1760,158795.211036971
1761,144175.741861898
1762,176715.634838319
1763,178438.262067643
1764,114747.596505741
1765,142166.833841502
1766,197478.444349508
1767,229831.465163244
1768,139383.836589089
1769,167884.819309969
1770,152306.271795118
1771,115314.035419664
1772,136321.170444013
1773,123095.695890266
1774,149153.808189633
1775,143426.905912409
1776,128939.80882398
1777,110317.780384809
1778,138890.61831414
1779,133688.973933638
1780,172543.23167654
1781,122608.694149285
1782,93758.1935085317
1783,141458.662468608
1784,109468.190247928
1785,129137.881332463
1786,155853.232479146
1787,157015.896681109
1788,70246.2304797713
1789,98941.9002180286
1790,86101.3608951317
1791,192802.263474517
1792,164972.309407732
1793,134297.872516543
1794,156003.397521421
1795,134228.532556867
1796,134304.098103753
1797,117809.505458092
1798,120476.202274474
1799,107236.709295809
1800,130267.552815613
1801,127208.801641919
1802,133545.546164302
1803,148317.312190537
1804,141713.221232257
1805,136106.008104638
1806,130086.945190057
1807,125996.735871586
1808,117715.273258107
1809,120902.441898535
1810,136371.087426706
1811,88101.9667297011
1812,97851.8730444153
1813,124776.856422477
1814,94467.4934884407
1815,67875.5896109767
1816,100771.323476078
1817,102979.71034188
1818,135889.416276058
1819,130281.646130527
1820,51527.4439935449
1821,113054.987761702
1822,148321.527144617
1823,39941.726892482
1824,123717.688071248
1825,139074.146043174
1826,104300.748639599
1827,103529.33998953
1828,128054.011302742
1829,120463.689153006
1830,140817.31553234
1831,144092.616282232
1832,60980.2467803615
1833,142991.861779897
1834,115803.642555466
1835,115262.510860944
1836,125684.807932964
1837,93795.8793092259
1838,127401.061913197
1839,112592.808933361
1840,135258.760451686
1841,141283.279161566
1842,101112.97823022
1843,128234.806238738
1844,142625.33502854
1845,143229.746798901
1846,151013.467605845
1847,167897.399624341
1848,61438.5827680661
1849,100141.981139501
1850,116863.172184988
1851,144843.621343009
1852,130547.853412651
1853,121812.122079926
1854,159387.729146032
1855,145111.910189419
1856,223297.588071071
1857,125256.664320553
1858,129997.494114796
1859,110455.105683808
1860,143290.251877812
1861,109881.871153105
1862,324974.525473428
1863,302884.194818046
1864,302909.899232402
1865,339488.173157413
1866,315967.298901099
1867,221739.217704164
1868,273421.489224982
1869,206235.047572522
1870,218824.456274481
1871,235893.630766613
1872,172856.973557035
1873,243645.42247609
1874,153875.123603664
1875,204978.382735883
1876,203260.044279694
1877,210081.07988934
1878,192971.818530872
1879,131443.327069248
1880,131353.115614983
1881,252106.055577146
1882,239614.210529192
1883,187960.426743898
1884,202597.140728395
1885,226154.475269128
1886,270674.632356525
1887,214037.425420887
1888,274009.329641454
1889,171047.930910312
1890,116539.452811485
1891,119624.819104136
1892,100278.343586334
1893,128483.161829349
1894,120121.559046568
1895,129481.061989966
1896,124870.251911695
1897,120770.178857021
1898,111729.033504779
1899,161592.120837137
1900,158292.242886236
1901,174019.403784447
1902,164260.558894009
1903,226600.605406787
1904,142604.470214001
1905,189902.863513593
1906,114924.73229031
1907,203361.302509954
1908,112191.889330331
1909,136288.836974828
1910,123070.022467688
1911,229704.873989494
1912,350208.860889463
1913,142661.517851821
1914,57237.7517857628
1915,295613.910342359
1916,72921.395714085
1917,227851.648219024
1918,144982.802076685
1919,179104.026254065
1920,156289.35344201
1921,361658.780813572
1922,299189.747317664
1923,241020.402858991
1924,237979.587910194
1925,194812.715339343
1926,362299.329397176
1927,128756.701889928
1928,152256.689873428
1929,121645.053553793
1930,129005.304167379
1931,141398.890809334
1932,136717.049616354
1933,182099.800583876
1934,187834.368383571
1935,172124.359470568
1936,196998.680994171
1937,178536.845118415
1938,165351.907707701
1939,235289.561709417
1940,193453.688194564
1941,165977.451945304
1942,178006.381736936
1943,213306.891960439
1944,364983.468235192
1945,389916.089820232
1946,134293.776055461
1947,132256.369823629
1948,160459.779300809
1949,253121.822824349
1950,189102.831662623
1951,248093.805654173
1952,214323.454111182
1953,165125.970534288
1954,185029.410893865
1955,136805.324634396
1956,356667.788216334
1957,149693.20640325
1958,293545.943542824
1959,144576.954572368
1960,111826.26700593
1961,123838.780899067
1962,98222.9236523401
1963,107169.694140388
1964,103612.401445844
1965,148812.534058562
1966,134236.395697442
1967,292009.511212849
1968,442727.655883434
1969,378527.17201914
1970,439274.420104513
1971,523310.039902017
1972,389158.235452408
1973,269676.606100439
1974,341070.949472514
1975,577690.345219951
1976,279682.78009476
1977,364156.266007204
1978,359081.194210366
1979,323350.106592033
1980,200755.439721921
1981,347885.802818713
1982,222190.930693488
1983,205087.349250846
1984,173885.419697911
1985,230539.926353419
1986,206735.91484884
1987,190011.262634483
1988,175836.333776909
1989,192790.233379551
1990,207057.644690844
1991,235384.747233942
1992,213867.558589183
1993,169743.55695859
1994,235100.610072653
1995,187711.691827839
1996,243205.873881829
1997,297942.866340424
1998,318563.563694699
1999,282396.615091969
2000,317735.754046931
2001,286906.679296112
2002,234525.758905798
2003,252390.487896604
2004,284463.468364483
2005,209571.207576827
2006,219401.184411814
2007,247314.352823028
2008,214535.655030663
2009,197490.150023669
2010,191894.913723616
2011,131864.916472963
2012,172579.727874396
2013,172847.953473098
2014,178289.908704485
2015,198821.982732007
2016,189449.173837986
2017,184771.206404636
2018,113089.697787558
2019,133565.870729746
2020,96780.0609922295
2021,100229.940278712
2022,183727.628231059
2023,132219.182661947
2024,279219.80305995
2025,372458.645808991
2026,174887.12780952
2027,163674.942358587
2028,156263.937758826
2029,168838.036006513
2030,271451.797228465
2031,229954.324656684
2032,248594.496727349
2033,255298.678186313
2034,172915.997477841
2035,229733.202217207
2036,198243.080031363
2037,227452.934298773
2038,344889.645552818
2039,218476.394060223
2040,281544.123861762
2041,300801.232882068
2042,211294.217406167
2043,179472.070762098
2044,176110.343939216
2045,206656.602314705
2046,166408.06476425
2047,137830.383325323
2048,142513.735550578
2049,143732.144955933
2050,167493.133048019
2051,105694.312816729
2052,119810.630989299
2053,146131.039687803
2054,100584.014481406
2055,148762.673099431
2056,141448.124716936
2057,108647.876598019
2058,207555.305800747
2059,130756.380479545
2060,173948.560059489
2061,167083.046290865
2062,128903.892862192
2063,118759.601856443
2064,139237.091661204
2065,106313.180160215
2066,159236.645199426
2067,93812.8531784737
2068,151800.171533724
2069,85591.2071018733
2070,113842.38321094
2071,104104.995335897
2072,142042.332170753
2073,127498.468898584
2074,184835.907124427
2075,148300.304962903
