"index","0","1","2"
26457,0.00265373447040071,0.0345689299809155,0.962777335548684
26458,0.00371434157861419,0.0297116432459609,0.966574015175425
26459,0.00512493310742191,0.0469291884585839,0.947945878433994
26460,0.0031377271261498,0.0249480543196539,0.971914218554196
26461,0.0017858354416381,0.0140307135145505,0.984183451043811
26462,0.00654259307942732,0.162753034608859,0.830704372311714
26463,0.15591390347658,0.365492496752,0.47859359977142
26464,0.00423879582214289,0.0501655405236342,0.945595663654223
26465,0.00199953775122693,0.0220263041662289,0.975974158082544
26466,0.00397627383705491,0.0647890057288663,0.931234720434079
26467,0.0036122142530136,0.062217519840199,0.934170265906787
26468,0.00481505426561325,0.0413315180583613,0.953853427676026
26469,0.00582492039778182,0.0408869221247643,0.953288157477454
26470,0.00369585050576609,0.0477269116775258,0.948577237816708
26471,0.00374791028677895,0.0311755464450843,0.965076543268137
26472,0.00497044468689009,0.0486440366949696,0.94638551861814
26473,0.00364411134890613,0.0338722914473605,0.962483597203733
26474,0.0151438722621603,0.596960629307908,0.387895498429932
26475,0.00249717437364104,0.0308250675135908,0.966677758112768
26476,0.00164671195418661,0.034025415851616,0.964327872194197
26477,0.00949345922634096,0.0937941926294931,0.896712348144166
26478,0.00320401958583786,0.0198271408620443,0.976968839552118
26479,0.00171576570432835,0.0246715553636434,0.973612678932028
26480,0.00558593524902057,0.015913299409491,0.978500765341489
26481,0.00544413356982466,0.064862809229205,0.92969305720097
26482,0.00863423810205256,0.0332976834959021,0.958068078402045
26483,0.00172483480081759,0.0535152460660494,0.944759919133133
26484,0.00696944490919901,0.155891381930606,0.837139173160195
26485,0.00243976049211989,0.0192531922985525,0.978307047209327
26486,0.00447225629158053,0.0868645983056907,0.908663145402729
26487,0.00893138490857895,0.056900836900889,0.934167778190532
26488,0.0170481468136739,0.315494146843147,0.667457706343179
26489,0.00444583073324781,0.096634959603578,0.898919209663174
26490,0.00522760763457324,0.0935846089725053,0.901187783392921
26491,0.00376988380346811,0.0263413194684414,0.96988879672809
26492,0.00397204051916948,0.0198718111518033,0.976156148329027
26493,0.0181718807934549,0.60092869718525,0.380899422021295
26494,0.00399734729232902,0.0477381372002046,0.948264515507466
26495,0.00174587185340625,0.0267739760972874,0.971480152049306
26496,0.00491001339407774,0.190415047145243,0.804674939460679
26497,0.00395464205862668,0.0523575907216383,0.943687767219735
26498,0.0044063858734682,0.0604021839489608,0.935191430177571
26499,0.00269826329197419,0.0314965107832068,0.965805225924819
26500,0.012759249396731,0.0284429389220588,0.95879781168121
26501,0.0294475972123781,0.0477603767158446,0.922792026071777
26502,0.00398085687035239,0.0261547182561244,0.969864424873523
26503,0.00575430121269051,0.0613638161342935,0.932881882653016
26504,0.00955276230049876,0.0597956747686934,0.930651562930808
26505,0.00513829709741086,0.017658726448334,0.977202976454255
26506,0.0234951969561355,0.165313000354368,0.811191802689496
26507,0.0145218967878903,0.353808756129036,0.631669347083074
26508,0.0022197086143034,0.0203309735120809,0.977449317873616
26509,0.00340365447816435,0.027779624918795,0.968816720603041
26510,0.00225413265482927,0.0384233415739571,0.959322525771214
26511,0.00857208454647608,0.0334444168016226,0.957983498651901
26512,0.00451384556890928,0.0699175951975314,0.925568559233559
26513,0.00413913098968971,0.0346953914061335,0.961165477604177
26514,0.00878201412953404,0.0288621715969308,0.962355814273535
26515,0.00340537948953192,0.0408766842090651,0.955717936301403
26516,0.0041885118951822,0.10523694714564,0.890574540959178
26517,0.0131846732339679,0.344175463333264,0.642639863432768
26518,0.00310538796908206,0.0260324163723199,0.970862195658598
26519,0.00189197897603256,0.0331796186416862,0.964928402382281
26520,0.00487540080677781,0.104202280525687,0.890922318667535
26521,0.00759279198032838,0.0374513577369331,0.954955850282739
26522,0.00654659327148743,0.0553932533409002,0.938060153387612
26523,0.00826565749220197,0.0590584010332362,0.932675941474562
26524,0.00324281132889896,0.154456463643428,0.842300725027673
26525,0.00345957172758571,0.04354335754458,0.952997070727834
26526,0.00231051432594454,0.0339175471050807,0.963771938568975
26527,0.00290306167228129,0.0232627711284096,0.973834167199309
26528,0.0121663109320109,0.264627103842311,0.723206585225678
26529,0.00109034261152292,0.0115917993680206,0.987317858020456
26530,0.00341084075996471,0.0320337261236664,0.964555433116369
26531,0.00951676140909551,0.0400678586281652,0.950415379962739
26532,0.00401359235458314,0.0386129100940488,0.957373497551368
26533,0.00191859008331045,0.0426039373172857,0.955477472599404
26534,0.00346228304176767,0.0380607145899761,0.958477002368256
26535,0.00575540595698183,0.0236744097844888,0.970570184258529
26536,0.006830376119184,0.0498937636370412,0.943275860243775
26537,0.00274367224117543,0.0177611548565498,0.979495172902275
26538,0.00403005650091833,0.0312112194141433,0.964758724084938
26539,0.00366947794181417,0.0365439321923859,0.9597865898658
26540,0.00455669158351612,0.111756483720008,0.883686824696475
26541,0.00511725744964802,0.0467306795261729,0.948152063024179
26542,0.00420406600387804,0.0613393757713722,0.93445655822475
26543,0.0334580334290162,0.176027186100952,0.790514780470032
26544,0.00366115407534512,0.0220053514963098,0.974333494428345
26545,0.00364012528790131,0.0249768746362755,0.971383000075823
26546,0.00215959756539274,0.0431067721987942,0.954733630235813
26547,0.00293646118549307,0.017969528498412,0.979094010316095
26548,0.00532131671997849,0.038359579976217,0.956319103303805
26549,0.0369850991808806,0.584367844776291,0.378647056042828
26550,0.00366595362064107,0.0384583810232791,0.95787566535608
26551,0.00625895821295637,0.0309462442380362,0.962794797549007
26552,0.0014890759461512,0.0285122384696031,0.969998685584246
26553,0.000920991022777544,0.0137631354087637,0.985315873568459
26554,0.0041881461586161,0.0614391984979804,0.934372655343404
26555,0.00523717520425845,0.0650450633102285,0.929717761485513
26556,0.00194574901117911,0.0379526625928503,0.960101588395971
26557,0.00538187111972384,0.0355150605396312,0.959103068340645
26558,0.00478137974650896,0.0396207641241285,0.955597856129363
26559,0.00374246264952126,0.0279300318000036,0.968327505550475
26560,0.00465105678349974,0.033619846588596,0.961729096627904
26561,0.00222191972678793,0.0467214532128458,0.951056627060366
26562,0.00430024355131004,0.036812433030677,0.958887323418013
26563,0.0134919153859189,0.0534213905657089,0.933086694048372
26564,0.00439878271692293,0.028392832243087,0.96720838503999
26565,0.00335922232412686,0.0345457723884935,0.96209500528738
26566,0.00324672827261902,0.0414016117424619,0.955351659984919
26567,0.00238913467330913,0.0424380306680187,0.955172834658672
26568,0.0369671163119548,0.130520711052348,0.832512172635697
26569,0.00222004068129209,0.0668666837817293,0.930913275536979
26570,0.0113166423756276,0.083640184134232,0.90504317349014
26571,0.00568426541505415,0.0188351017883226,0.975480632796623
26572,0.00567456942507758,0.114539352964593,0.879786077610329
26573,0.00275932266270168,0.0247653345259183,0.97247534281138
26574,0.00648594049802444,0.0311070792778908,0.962406980224085
26575,0.00422911845131541,0.0293628305584453,0.966408050990239
26576,0.0053198991175854,0.0555338414247755,0.939146259457639
26577,0.00550234695859679,0.0231389575887217,0.971358695452682
26578,0.00711050238432689,0.163777351300184,0.829112146315489
26579,0.0345080727695802,0.570253133346883,0.395238793883537
26580,0.00369461359845585,0.0274756841557051,0.968829702245839
26581,0.00971896365855301,0.0769466930109275,0.913334343330519
26582,0.00298544213499157,0.0294667212819614,0.967547836583047
26583,0.0040093478415304,0.0340957766842641,0.961894875474206
26584,0.00362764867722811,0.0751890858923199,0.921183265430452
26585,0.00636070509574869,0.0347879474555697,0.958851347448682
26586,0.00691390590052567,0.0340339284220308,0.959052165677444
26587,0.0319910347194142,0.0560987252040512,0.911910240076535
26588,0.0016553959140011,0.0104642703592635,0.987880333726735
26589,0.00370890018536884,0.0496968489327383,0.946594250881893
26590,0.00286928206932928,0.0327556697140898,0.964375048216581
26591,0.012754596571726,0.323012155579374,0.6642332478489
26592,0.0152359661997261,0.0874953114490292,0.897268722351245
26593,0.00278430509352564,0.0328831670363174,0.964332527870157
26594,0.00484600658882195,0.0978652114505733,0.897288781960605
26595,0.00247286966236459,0.0214654502493321,0.976061680088303
26596,0.00233490273783641,0.0161549366790405,0.981510160583123
26597,0.00749992477093073,0.18833001855009,0.804170056678979
26598,0.00471816741617204,0.0367192630661618,0.958562569517666
26599,0.00747519304766578,0.0231806720666483,0.969344134885686
26600,0.00425986477517588,0.0477247438301613,0.948015391394663
26601,0.00486168054808205,0.0326252066225644,0.962513112829354
26602,0.00517282908366586,0.0856067619173378,0.909220408998996
26603,0.00444636847484184,0.0721779781705529,0.923375653354605
26604,0.0039021714243832,0.0677792783056037,0.928318550270013
26605,0.0027143100278065,0.0382162416215085,0.959069448350685
26606,0.00894023246044998,0.0529409933399126,0.938118774199637
26607,0.0100694042593841,0.191299234516876,0.79863136122374
26608,0.00474857223721923,0.0390541770321875,0.956197250730593
26609,0.00373495494913997,0.0318992551441829,0.964365789906677
26610,0.0252096010900819,0.33389989179484,0.640890507115078
26611,0.00233848715935416,0.0166888174593271,0.980972695381319
26612,0.00356200070086217,0.0400042851379869,0.956433714161151
26613,0.00306832477777728,0.0270686233661388,0.969863051856084
26614,0.00443159816308695,0.0512867073186407,0.944281694518272
26615,0.0153188022429957,0.0807021889199646,0.90397900883704
26616,0.00268848685255505,0.0203283799104239,0.976983133237021
26617,0.0065070365724297,0.0301918794764436,0.963301083951127
26618,0.00429576183666646,0.0448377240752607,0.950866514088073
26619,0.0108714895386054,0.0961315496366585,0.892996960824736
26620,0.0102170919749378,0.260845154630418,0.728937753394645
26621,0.00816926336595908,0.0482408628461149,0.943589873787926
26622,0.00427891180675233,0.0273043613146898,0.968416726878558
26623,0.00168938793347589,0.0238355181610118,0.974475093905512
26624,0.00264431069284474,0.0357613821182861,0.961594307188869
26625,0.00484032149019877,0.0453690905296271,0.949790587980174
26626,0.00823971102794772,0.0553518739882455,0.936408414983807
26627,0.00264613187503471,0.0219261130329782,0.975427755091987
26628,0.00682544634841951,0.0699693322996029,0.923205221351977
26629,0.00428245199305999,0.033709623088416,0.962007924918524
26630,0.00317722536532314,0.06482919010279,0.931993584531887
26631,0.0186711463213709,0.00407354813399005,0.977255305544639
26632,0.00278874933658796,0.0163084248249385,0.980902825838474
26633,0.00249493137609122,0.0257332329121688,0.97177183571174
26634,0.00476966087412168,0.0351386938994663,0.960091645226412
26635,0.00315391479936161,0.0445269984584575,0.952319086742181
26636,0.00333276984744063,0.0346719533979983,0.961995276754561
26637,0.00282507458091363,0.0404951702630608,0.956679755156026
26638,0.00126805446127769,0.0108466201169251,0.987885325421797
26639,0.00889330073839461,0.0920816395446951,0.89902505971691
26640,0.00426805326816384,0.0405603682365762,0.95517157849526
26641,0.00204845797540739,0.0288058921438227,0.96914564988077
26642,0.00420988901383887,0.019046264903047,0.976743846083114
26643,0.00297916895555099,0.0403931904485021,0.956627640595947
26644,0.00256740994243833,0.0283404181159934,0.969092171941568
26645,0.00183417401053318,0.0156689849593865,0.98249684103008
26646,0.0066035911616268,0.0236756127557444,0.969720796082629
