"index","0","1","2"
26457,0.0907430258172437,0.0946615311361957,0.814595443046561
26458,0.116304093154853,0.187100824070284,0.696595082774862
26459,0.103794745212393,0.188781875343792,0.707423379443815
26460,0.103235425099828,0.118381657608138,0.778382917292034
26461,0.145538796178902,0.30020561647948,0.554255587341617
26462,0.139535346856333,0.38188659970725,0.478578053436417
26463,0.173962031426636,0.269073495509057,0.556964473064307
26464,0.137862421347457,0.341551516976806,0.520586061675736
26465,0.109270561773833,0.213599972133568,0.677129466092599
26466,0.11390696385045,0.266364742673044,0.619728293476505
26467,0.0948824924654778,0.190677372337226,0.714440135197296
26468,0.105927422955657,0.191147891844891,0.702924685199452
26469,0.133947685618927,0.217523747640813,0.648528566740261
26470,0.114412887556842,0.194690218281674,0.690896894161484
26471,0.0941076406234912,0.119716204420641,0.786176154955868
26472,0.141866182125459,0.272228755800327,0.585905062074214
26473,0.130899633724315,0.24791219564342,0.621188170632265
26474,0.125341508136963,0.378262615761431,0.496395876101606
26475,0.100895021013053,0.187617267523611,0.711487711463336
26476,0.0912418545074217,0.140119522026278,0.7686386234663
26477,0.143456033180381,0.338030480637662,0.518513486181957
26478,0.128229908460624,0.195898562588953,0.675871528950423
26479,0.101682084667842,0.14229898350292,0.756018931829237
26480,0.143236635859459,0.196592427266103,0.660170936874438
26481,0.135999896801796,0.243417543163569,0.620582560034635
26482,0.105211347338579,0.173945815121237,0.720842837540184
26483,0.116851712825799,0.240007703351724,0.643140583822478
26484,0.129992582042531,0.366370605363887,0.503636812593582
26485,0.103855860388387,0.171357831412665,0.724786308198948
26486,0.144640256864475,0.356683759702956,0.498675983432569
26487,0.129428769338613,0.201237859548941,0.669333371112447
26488,0.137799811917653,0.330655066771484,0.531545121310864
26489,0.112613865211387,0.275025937626353,0.61236019716226
26490,0.127158911172678,0.313898380129344,0.558942708697978
26491,0.104303657812645,0.178066371757553,0.717629970429802
26492,0.104825033377482,0.125915387296848,0.769259579325669
26493,0.129080452449028,0.394583212992182,0.47633633455879
26494,0.108935523676199,0.181479822373182,0.709584653950619
