"Id","SalePrice"
1461,123973.810786571
1462,153594.681869595
1463,181080.716142283
1464,199100.196942367
1465,197923.111971567
1466,169282.127884286
1467,186064.926879879
1468,162552.552348239
1469,195656.059628429
1470,123292.273336216
1471,182830.201773675
1472,99393.9875093136
1473,97154.985295173
1474,143780.997038229
1475,114924.726390264
1476,361818.512283867
1477,254367.522100162
1478,293880.126437157
1479,290422.238016943
1480,532656.947059013
1481,337376.893759721
1482,208765.588022351
1483,174522.655757993
1484,162430.91027119
1485,186367.219445858
1486,192733.100708494
1487,333762.316936953
1488,235412.050901873
1489,198331.017393173
1490,234273.980341072
1491,191779.663273282
1492,91280.4556343736
1493,181308.770440097
1494,277442.431724494
1495,283578.59618445
1496,228045.289919886
1497,183448.947298288
1498,187799.310665035
1499,161136.89656352
1500,155524.812606181
1501,179185.959080473
1502,160064.457210145
1503,311601.235220344
1504,244761.420795616
1505,229331.178894627
1506,190216.940977035
1507,266266.494335474
1508,202081.909767996
1509,157202.504121693
1510,145126.709932684
1511,170406.252694599
1512,180599.813144284
1513,137299.246883868
1514,156845.426540339
1515,198089.513477517
1516,144824.003613612
1517,173326.509187982
1518,128750.653046443
1519,216851.246268854
1520,129392.811152594
1521,134412.961685996
1522,175579.468092902
1523,113394.501999851
1524,118625.986507545
1525,120567.697755182
1526,113257.300918051
1527,112247.731947387
1528,135299.219623127
1529,156635.236625104
1530,199874.658793499
1531,109425.257841101
1532,101247.548403997
1533,145710.75636084
1534,123068.04845673
1535,141014.673342022
1536,107899.829250109
1537,64118.6069988608
1538,141087.935122021
1539,195052.714920125
1540,82787.4041721239
1541,134436.12005405
1542,140437.674638578
1543,180699.087439902
1544,89615.5865961772
1545,119544.574181126
1546,138024.842621246
1547,129329.694558013
1548,137896.256503822
1549,125941.931088892
1550,135420.115421186
1551,107632.775241551
1552,139640.792925047
1553,140125.933724218
1554,121033.505947171
1555,157059.224208437
1556,79758.8112479088
1557,115047.935170258
1558,104952.03189626
1559,62477.9693849234
1560,121543.613142135
1561,123601.930358677
1562,134428.18032458
1563,122080.229434183
1564,165040.761923644
1565,145415.329583159
1566,236777.379188793
1567,80368.4546073923
1568,237989.655430942
1569,126732.813438394
1570,134986.810412234
1571,119988.405967828
1572,139577.144307886
1573,214332.931701988
1574,116935.731874431
1575,243361.467479932
1576,252046.995462304
1577,176826.290860003
1578,143698.669446
1579,149180.623132726
1580,196156.047355456
1581,155468.511857542
1582,128517.234828015
1583,308619.396457178
1584,222247.454541035
1585,139978.113859243
1586,81501.1850014012
1587,99858.6393339942
1588,154097.844186897
1589,97315.8839385299
1590,136457.390550977
1591,94719.7180077596
1592,118530.40857558
1593,126220.989348416
1594,138664.725587827
1595,109828.208477478
1596,224363.405993273
1597,196858.390889151
1598,233163.402006291
1599,161191.017588209
1600,149882.127716443
1601,69956.4902408616
1602,119792.078514804
1603,56997.7067755124
1604,254153.885384497
1605,237019.026566829
1606,167431.673041522
1607,202478.862084986
1608,206652.171702451
1609,182407.793437979
1610,151988.630359074
1611,139276.29868196
1612,168429.038596982
1613,168176.550330493
1614,115164.754374201
1615,88867.3634627178
1616,79570.0533216983
1617,92064.0565067551
1618,139328.059046938
1619,139844.848213286
1620,161480.906981749
1621,135204.166098418
1622,140309.765809794
1623,257517.148206637
1624,203988.610140569
1625,120327.24973598
1626,174271.006768385
1627,193851.016967846
1628,279369.087449676
1629,176446.856468697
1630,375790.466944846
1631,236039.85055243
1632,247642.671029571
1633,172567.097003545
1634,184971.490446978
1635,172237.580928923
1636,153538.212423236
1637,205620.790452221
1638,181514.926599652
1639,191021.297077428
1640,252892.125904385
1641,181780.712315692
1642,255006.794431956
1643,226948.382885106
1644,231942.197128072
1645,231543.585879058
1646,163089.107645723
1647,164107.598499954
1648,127833.301657124
1649,144868.45517828
1650,119454.411561421
1651,124040.92360907
1652,101194.58922415
1653,104309.227197142
1654,146584.456193283
1655,129825.10578945
1656,136497.249910622
1657,147530.131187943
1658,144248.29501945
1659,124572.326548185
1660,155986.827756713
1661,471511.011114612
1662,419940.224033439
1663,373936.543895031
1664,697579.554175459
1665,299687.230451726
1666,340459.101816492
1667,368320.739768082
1668,337108.464067522
1669,299105.229134119
1670,342391.474560984
1671,270283.618358978
1672,457838.265441633
1673,298934.177440581
1674,243078.646664548
1675,199061.921704841
1676,192971.935847699
1677,219626.172966299
1678,495208.600855421
1679,406343.981952115
1680,320843.666664562
1681,238425.189817548
1682,314420.512791707
1683,193041.022907088
1684,176047.683130242
1685,172283.146539213
1686,168394.452661649
1687,170628.088577163
1688,187748.452280035
1689,193299.790101091
1690,194325.734913742
1691,184772.333340195
1692,246381.060622224
1693,170706.070608351
1694,181939.177374763
1695,170727.617841789
1696,290921.098372515
