"Id","SalePrice"
1461,122985.284826854
1462,153309.562565879
1463,180259.562253107
1464,199315.196005224
1465,197848.977876221
1466,169682.597087637
1467,185012.413433641
1468,162864.845053725
1469,197018.654353866
1470,123252.517434757
1471,181987.245836825
1472,99466.0589979477
1473,97164.3118161374
1474,143886.078616378
1475,114533.843512133
1476,361454.571533597
1477,254357.297437466
1478,293720.097591906
1479,290297.706475019
1480,532711.740851841
1481,339665.9525988
1482,207657.168130084
1483,174198.982215625
1484,161780.217226405
1485,185689.970457376
1486,193005.159874668
1487,333620.673036961
1488,233613.234264861
1489,199116.508908088
1490,234080.197330095
1491,191713.235295722
1492,91171.979435376
1493,179766.632899859
1494,277776.014941256
1495,284815.758984495
1496,226900.602014071
1497,183513.305577902
1498,186807.39666602
1499,161426.6574915
1500,155804.59601885
1501,179512.159033599
1502,160446.842411791
1503,276372.297356932
1504,245158.856096135
1505,229450.31973908
1506,190131.801531609
1507,265981.641751191
1508,202491.213631319
1509,155957.548939882
1510,145558.999428358
1511,170413.965131909
1512,179494.943735541
1513,137104.902223888
1514,155347.140326243
1515,197368.790604222
1516,145544.991079449
1517,174119.17878235
1518,127083.645895715
1519,215405.842574637
1520,129304.07522058
1521,134519.347070518
1522,173462.083661222
1523,114560.125457608
1524,118557.812656669
1525,119746.198759189
1526,112283.054778385
1527,112316.307972445
1528,135492.733858625
1529,156633.611946127
1530,200609.121221412
1531,110642.245420145
1532,100454.773443357
1533,146190.342440161
1534,124001.48569589
1535,141526.552579235
1536,108191.68856967
1537,64566.5673168781
1538,141008.447145438
1539,194771.356875883
1540,82860.9163333911
1541,134036.031923706
1542,139865.627764532
1543,180380.27915679
1544,88916.3816798263
1545,119486.02805356
1546,138383.176740414
1547,129541.007423597
1548,137949.836310122
1549,126641.442778154
1550,135254.744467896
1551,107178.125674452
1552,138646.437374762
1553,139895.210329435
1554,120497.190342856
1555,158082.905339558
1556,81105.4206020396
1557,115937.662765503
1558,105556.908264602
1559,60914.4776717819
1560,123452.708611027
1561,123278.780487103
1562,135125.225812883
1563,122652.706084977
1564,165377.668558591
1565,145189.134622792
1566,240060.698467549
1567,80744.9830795017
1568,240374.995895223
1569,127385.064667707
1570,134322.781992004
1571,119972.26847516
1572,140175.269836908
1573,215275.348191219
1574,117579.192555522
1575,241001.370462651
1576,252686.561353131
1577,176786.247130011
1578,144967.448596121
1579,146841.92128181
1580,195876.919254573
1581,153902.381645511
1582,128269.503953339
1583,308703.73955156
1584,222092.955119083
1585,139981.078426823
1586,80045.5814109562
1587,99400.3719197325
1588,153816.391334981
1589,98853.772806091
1590,137184.205260429
1591,94812.8609333186
1592,117449.157768734
1593,126303.682934829
