"Id","SalePrice"
1461,118162.228455709
1462,153460.682257432
1463,176965.044669598
1464,195407.423054629
1465,201559.40853059
1466,170584.970275171
1467,180186.470331223
1468,164295.940256931
1469,183590.708101352
1470,123216.336570948
1471,170560.813577778
1472,100938.812765989
1473,96835.3365335352
1474,142659.580067822
1475,112032.837150575
1476,347437.134767042
1477,255546.018924632
1478,311619.157884236
1479,306182.665802456
1480,501976.443926115
1481,333900.831621717
1482,216909.994677778
1483,170870.168682549
1484,166900.886666122
1485,195031.327130451
1486,191596.844669518
1487,346290.060190249
1488,234172.641154924
1489,189441.056235999
1490,233887.410210767
1491,195370.882567922
1492,92479.2010871295
1493,200147.568744966
1494,305506.110425077
1495,282079.06004673
1496,225178.668406958
1497,173804.585454957
1498,183938.119755015
1499,163580.163076044
1500,158733.42636799
1501,178331.759307607
1502,159143.924138097
1503,317017.40796768
1504,247496.223878742
1505,227674.642996003
1506,187830.177824986
1507,234950.240903668
1508,189600.994119504
1509,157504.572865
1510,142998.896092428
1511,159218.329656279
1512,166697.518379905
1513,141242.783247914
1514,152719.029863623
1515,184103.100366913
1516,147487.649776321
1517,165388.941120609
1518,126843.623796665
1519,208472.44435964
1520,127722.922059961
1521,127402.270689592
1522,175318.13599728
1523,110942.255572792
1524,112068.812343724
1525,118682.474915338
1526,110963.938305791
1527,110716.921829179
1528,133439.053497571
1529,154793.559179393
1530,205085.723384634
1531,124248.978151754
1532,100028.215721495
1533,142707.333804956
1534,122253.281371023
1535,133759.498637882
1536,108665.487607717
1537,63778.0160645895
1538,147898.393396966
1539,176895.007846146
1540,81069.7398061726
1541,131075.737068053
1542,134302.659964725
1543,167772.001885686
1544,90872.190233785
1545,117369.373447059
1546,144449.067437986
1547,134319.60124916
1548,134230.787221232
1549,122666.210702754
1550,140517.219203223
1551,106490.862617466
1552,138651.018847645
1553,137528.095694833
1554,121817.281027794
1555,149317.603592023
1556,89095.187639974
1557,101159.977010567
1558,107307.357624648
1559,81398.1780476415
1560,134885.910471725
1561,110283.971387716
1562,134544.146055946
1563,122808.55409391
1564,162466.275644026
1565,151471.871381045
1566,230039.17238633
1567,79600.8053222024
1568,243685.749225541
1569,127782.075398542
1570,141548.956278893
1571,111309.753190023
1572,129626.239035027
1573,231392.333448989
1574,114740.491949687
1575,239762.726436642
1576,254427.198047911
1577,182795.200740549
1578,144681.609817411
1579,143325.939820987
1580,196718.433915244
1581,168198.401975732
1582,129131.705361288
1583,288910.155699229
1584,220416.967679642
1585,140692.177813342
1586,80931.3466199897
1587,111290.914539916
1588,142993.737222902
1589,97503.1835578146
1590,129121.394755531
1591,93037.66725177
1592,116705.886865977
1593,134399.925738768
1594,131797.083112314
1595,104973.088589548
1596,221794.808930487
1597,201099.827096038
1598,221880.68570457
1599,159478.685369231
1600,156729.930939088
1601,70146.4162576317
1602,112403.685973659
1603,73837.5889883111
1604,269455.759945816
1605,234978.900821427
1606,161982.497429819
1607,186700.174860147
1608,227017.446913503
1609,184265.2040204
1610,160528.338289707
1611,136177.503527702
1612,166576.353097086
1613,163466.768278321
1614,114482.891417823
1615,91469.3837181703
1616,80716.9812666905
1617,91888.8112663124
1618,135430.430198012
1619,147282.115800629
1620,148511.080959237
1621,131714.711979012
1622,145655.81054405
1623,262993.199545385
1624,204165.965611946
1625,115170.53221971
1626,171687.039315142
1627,189225.620778819
1628,269796.945550438
1629,181953.506241789
1630,339801.540245676
1631,240316.592753864
1632,246761.495473006
1633,186260.89870337
1634,190928.351960402
1635,176593.271578014
1636,155695.226393654
1637,198079.188314019
1638,187699.961108137
1639,183391.426899087
1640,239167.316826058
1641,172690.551652454
1642,250711.669082092
1643,229614.189764996
1644,241435.507245689
1645,223903.088205618
1646,164627.535876278
1647,157494.179283884
1648,127113.481381113
1649,143614.617575132
1650,117900.541859305
1651,122482.769453927
1652,101503.46145445
1653,103286.907956885
1654,146997.791520917
1655,134227.587317188
1656,142081.338476243
1657,150500.210643244
1658,154552.249834436
1659,123644.482847615
1660,159723.523169444
1661,452844.807699986
1662,374412.545060478
1663,355948.293464858
1664,614853.500501132
1665,297697.204298129
1666,311726.736891492
1667,336741.224130754
1668,334806.235028029
1669,304088.538276638
1670,336467.568303938
1671,269289.859533129
1672,416330.266526692
1673,302063.791641167
1674,248470.285873337
1675,199693.496591477
1676,196954.133628565
1677,216502.983881508
1678,463269.943078647
1679,380768.569581892
1680,303028.313687119
1681,239220.932699855
1682,323232.457783893
1683,196940.33558695
1684,182791.927108298
1685,175700.018080043
1686,173626.50481782
1687,168756.295529932
1688,188950.959200603
1689,192673.629319757
1690,200698.506784205
1691,195738.948909118
1692,256868.516348866
1693,176485.397953312
1694,187265.730601266
1695,173683.743611115
1696,282680.271204501
1697,178980.296348643
1698,346391.483972058
1699,336355.364590087
1700,259405.418763127
1701,267808.251489241
1702,240861.135253805
1703,249483.242636156
1704,269709.221600704
1705,243480.757256039
1706,214851.834320333
1707,208804.555017557
1708,202484.57147914
1709,258385.44020887
1710,221078.425342158
1711,276448.919139505
1712,254783.214072233
1713,265842.962347464
1714,216618.507638666
1715,215598.192466103
1716,177402.935680712
1717,184729.080033106
1718,141232.470548847
1719,207645.683027398
1720,230823.776408843
1721,155890.574620006
1722,119461.673920406
1723,149516.135888057
1724,199536.007861877
1725,241916.866632483
1726,190765.156145018
1727,155640.649081889
1728,174510.812162191
